9821654777,2022-03-14T13:08:12.500,illumination,dangermouse1,0.1,HYPHA,0.10 HYPHA,,35f7935e16819df0906dda2cf99653e518384a15f7b739d165f78ebfd0f05613,
9821582819,2022-03-14T07:27:48.000,dao.hypha,costak.hypha,1539.76,HYPHA,1539.76 HYPHA,,31875e02ca056d1b5b35245b923381067044f7528d8d30329165a5de0fec024a,
9821582773,2022-03-14T07:27:33.500,dao.hypha,costak.hypha,1539.76,HYPHA,1539.76 HYPHA,,2b7b51c24a777e6f12034b27e428cea4df127d6eac719c89093e3e36bedf5e15,
9821582654,2022-03-14T07:26:50.500,dao.hypha,costak.hypha,1539.76,HYPHA,1539.76 HYPHA,,27b79604edfe5614cab091f905c8de5c9bcb2c00bbda85d43a7390905da39641,
9821582574,2022-03-14T07:26:24.000,dao.hypha,costak.hypha,769.88,HYPHA,769.88 HYPHA,,79eb0ec61b8d1a4a8a5172bdfd373d1ca3daabfa728605bc485974c9682acc4f,
9821478427,2022-03-13T23:28:41.000,dao.hypha,costak.hypha,5070,HYPHA,5070.00 HYPHA,,832e8bae618b0ff5298dd67651464625f5113c72d2c49ee0eeeec08fbcc8ed27,
9821433437,2022-03-13T19:55:08.000,dao.hypha,costak.hypha,1458.72,HYPHA,1458.72 HYPHA,,ac61c7fbbac0fd032f8c626c5388fe3e8b740cfc7dc8e9e7c45923e4aca48b95,
9821433416,2022-03-13T19:55:06.500,dao.hypha,costak.hypha,1458.72,HYPHA,1458.72 HYPHA,,0867b0bc51186440aa248c55da0d82a1928fecf84ef39129caf257098b3e0a48,
9821209422,2022-03-13T02:49:42.000,dao.hypha,costak.hypha,1474.92,HYPHA,1474.92 HYPHA,,62a630d3374fb86c9ecf3996ceed8360242d8f2921506b3df90a5e3605dc7fbc,
9821209392,2022-03-13T02:49:34.000,dao.hypha,costak.hypha,1685.63,HYPHA,1685.63 HYPHA,,5f0f18d6096f9d3eab161e0dade5bc00ef4c22d37bbfde3cc5b88bcd2350ceb3,
9821078340,2022-03-12T16:01:28.500,dao.hypha,costak.hypha,3039,HYPHA,3039.00 HYPHA,,6439857f25ef2dd2c422e236ddf989ea0ddae14b1ccb24ab7cd314d53c52ecfc,
9821015038,2022-03-12T10:58:31.000,dao.hypha,costak.hypha,3318.6,HYPHA,3318.60 HYPHA,,d38a513d23b689cbfa66745f58ba726258814e17110d0295b39243b69e616f86,
9820854118,2022-03-11T22:21:00.500,dao.hypha,costak.hypha,769.88,HYPHA,769.88 HYPHA,,0729b62d24f923317aef448619a1254667aab81f9bd8373a60c5713b3a3fa4ce,
9820806842,2022-03-11T18:33:43.500,dao.hypha,costak.hypha,769.88,HYPHA,769.88 HYPHA,,81e75494fd2bdc8244fa2891048574e89ae3bd3a5bfb6987a98198aaeaf048bd,
9820806821,2022-03-11T18:33:39.500,dao.hypha,costak.hypha,769.88,HYPHA,769.88 HYPHA,,5fb21da0185381d33ffc5c931ce91a6b8ca6e45a6b7538ebb58b38a5baaac2f4,
9820787998,2022-03-11T17:11:18.000,dao.hypha,costak.hypha,1337.16,HYPHA,1337.16 HYPHA,,2d379ab77d1a491f5ede0414d771cf46e004020b4892ff78776f2e3dda8d6a33,
9820739063,2022-03-11T13:17:36.000,dao.hypha,costak.hypha,769.88,HYPHA,769.88 HYPHA,,5f0abc8bac4ef32cb22b4a41f0b445e19296724b2dd7865b4593d597327ed734,
9820641426,2022-03-11T05:34:53.000,dao.hypha,costak.hypha,2633.8,HYPHA,2633.80 HYPHA,,f9005599a68e4e875c39eebea625902dc7d214b4a7d21b28d73879c778956ed9,
9820479178,2022-03-10T17:07:15.000,dao.hypha,costak.hypha,334.28,HYPHA,334.28 HYPHA,,1b9bc0f8d3b3d7ce5a5d70a9257648b06f61d4e82875c64c8da0c421823369d2,
9820468120,2022-03-10T16:16:14.500,dao.hypha,costak.hypha,893.46,HYPHA,893.46 HYPHA,,09b1f93444e0b261a3f4e9c9b8755f6e3823b6d2fdbeffbcd5d69767702e4a1e,
9820453179,2022-03-10T15:05:21.500,dao.hypha,costak.hypha,364.68,HYPHA,364.68 HYPHA,,c6bdc462c55b7061a8e492d45d93c871d0daf48ed9992d6922e9a0564b373305,
9820407205,2022-03-10T11:35:19.500,dao.hypha,costak.hypha,4850.24,HYPHA,4850.24 HYPHA,,f80ca44787506f2ca9dc4be0ae3970db77b5db92b3df56fd759c657ffdabc807,
9820407120,2022-03-10T11:34:57.000,dao.hypha,costak.hypha,769.88,HYPHA,769.88 HYPHA,,f6d2785a3f969a2ba4ca8df80b6d270a0112190944bae08ddf7873b664d28fb5,
9820398169,2022-03-10T10:56:40.500,dao.hypha,costak.hypha,3318.6,HYPHA,3318.60 HYPHA,,c4bad506dac8a0139faa3b249c72c50224b8ed88cb3e2bccfd1ad718153373e7,
9819917744,2022-03-08T23:18:34.000,dao.hypha,costak.hypha,1203.84,HYPHA,1203.84 HYPHA,,b1f326f070cefceb2e9932d02c10fedd33c095214581790498ed0f161732045e,
9819824619,2022-03-08T16:13:02.000,dao.hypha,costak.hypha,1685.63,HYPHA,1685.63 HYPHA,,a8a697b6bc5a0cf397be1f2423177c50f9edd3944495002b677cb0b7cd746dc5,
9819816726,2022-03-08T15:38:36.500,dao.hypha,costak.hypha,343.2,HYPHA,343.20 HYPHA,,252bff94001948eadcf3aa3ce08bfdb8aa43d0fcb544bb0fb992118ea535f572,
9819793722,2022-03-08T13:58:17.000,dao.hypha,costak.hypha,769.88,HYPHA,769.88 HYPHA,,142655185d63668352c262b6ab5b506fd796437cb4e407f5cb3f6f6dc1bdce8c,
9819793706,2022-03-08T13:58:15.500,dao.hypha,costak.hypha,769.88,HYPHA,769.88 HYPHA,,28f2588bbda15424d4befe32e0343754123f410e521fd236e8fc16e28af4331d,
9819793693,2022-03-08T13:58:14.000,dao.hypha,costak.hypha,769.88,HYPHA,769.88 HYPHA,,0f44f7aa211fb8c719eff36f55671803f79eff0533098aeb9f4791b12b1b3588,
